Country,B-G Namespace,Year,Air Quality Network,Air Quality Network Name,Timezone,Air Quality Station EoI Code,Air Quality Station Nat Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Longitude,Latitude,Altitude,Altitude Unit,Air Quality Station Area,Air Quality Station Type,Operational Activity Begin,Operational Activity End,Sample Id,Inlet Height,Inlet Height Unit,Building Distance,Building Distance Unit,Kerb Distance,Kerb Distance Unit,Distance Source,Distance Source Unit,Main Emission Sources,Heating Emissions,Heating Emissions Unit,Mobile,Traffic Emissions,Traffic Emissions Unit,Industrial Emissions,Industrial Emissions Unit,Municipality,Dispersion Local,Dispersion Regional,Distance Junction,Distance Junction Unit,Heavy Duty Fraction,Height Facades,Street Width,Traffic Speed,Traffic Volume,Process Id,Process Activity Begin,Process Activity End,Measurement Type,Measurement Method,Other Measurement Method,Measurement Equipment,Other Measurement Equipment,Sampling Method,Other Sampling Method,Analytical Technique,Other Analytical Technique,Equivalence Demonstrated,Demonstration Report,Detection Limit,Detection Limit Unit,Documentation,QA Report,Duration,Duration Unit,Cadence,Cadence Unit,Source Data URL,Imported
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.1648.1.1","SO2","15.04667","48.87861","570.0","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.1648.1.1","4.0","m","100.0","m","4.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.1648.1.1.5833","13/03/2003 00:00:00","02/03/2022 00:00:00","automatic","UV-FL","","horibaAPSA360E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.1649.38.1","NO","15.04667","48.87861","570.0","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.1649.38.1","4.0","m","100.0","m","4.0","m","","m","Transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.1649.38.1.14047","10/03/1989 00:00:00","06/12/2000 00:00:00","automatic","chemi","","ML8840","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","3.0","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.1649.38.1","NO","15.04667","48.87861","570.0","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.1649.38.1","4.0","m","100.0","m","4.0","m","","m","Transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.1649.38.1.14048","06/12/2000 00:00:00","23/10/2003 00:00:00","automatic","chemi","","horibaAPNA360E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.9","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.1649.38.1","NO","15.04667","48.87861","570.0","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.1649.38.1","4.0","m","100.0","m","4.0","m","","m","Transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.1649.38.1.14049","29/06/2021 00:00:00","","automatic","chemi","","horibaAPNA370","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.1649.38.1","NO","15.04667","48.87861","570.0","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.1649.38.1","4.0","m","100.0","m","4.0","m","","m","Transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.1649.38.1.15406","04/12/2003 00:00:00","29/06/2021 00:00:00","automatic","chemi","","horibaAPNA360E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.9","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.1650.8.1","NO2","15.04667","48.87861","570.0","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.1650.8.1","4.0","m","100.0","m","4.0","m","","m","Transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.1650.8.1.15407","04/12/2003 00:00:00","29/06/2021 00:00:00","automatic","chemi","","horibaAPNA360E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.9","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.1650.8.1","NO2","15.04667","48.87861","570.0","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.1650.8.1","4.0","m","100.0","m","4.0","m","","m","Transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.1650.8.1.4406","10/03/1989 00:00:00","06/12/2000 00:00:00","automatic","chemi","","ML8840","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","3.0","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.1650.8.1","NO2","15.04667","48.87861","570.0","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.1650.8.1","4.0","m","100.0","m","4.0","m","","m","Transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.1650.8.1.5834","06/12/2000 00:00:00","02/04/2015 00:00:00","automatic","chemi","","horibaAPNA360E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.9","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.1650.8.1","NO2","15.04667","48.87861","570.0","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.1650.8.1","4.0","m","100.0","m","4.0","m","","m","Transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.1650.8.1.6202","02/04/2015 00:00:00","","automatic","chemi","","horibaAPNA370","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.1651.9.1","NOX as NO2","15.04667","48.87861","570.0","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.1651.9.1","4.0","m","100.0","m","4.0","m","","m","Transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.1651.9.1.14050","10/03/1989 00:00:00","06/12/2000 00:00:00","automatic","chemi","","ML8840","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","3.0","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.1651.9.1","NOX as NO2","15.04667","48.87861","570.0","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.1651.9.1","4.0","m","100.0","m","4.0","m","","m","Transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.1651.9.1.14051","06/12/2000 00:00:00","02/04/2015 00:00:00","automatic","chemi","","horibaAPNA360E","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.9","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.1651.9.1","NOX as NO2","15.04667","48.87861","570.0","m","rural-regional","background","10/03/1989 00:00:00","","SAM.03.0502.1651.9.1","4.0","m","100.0","m","4.0","m","","m","Transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.1651.9.1.14052","02/04/2015 00:00:00","","automatic","chemi","","horibaAPNA370","","","","","","ref","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","0.1","ppbv","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.4887.5.1","PM10","15.04667","48.87861","570.0","m","rural-regional","background","22/11/2001 00:00:00","","SAM.03.0502.4887.5.1","4.0","m","100.0","m","4.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.4887.5.1.11410","01/01/2016 00:00:00","01/01/2017 00:00:00","automatic","TEOM-FDMS","","TEOM1400AB-FDMS","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.4887.5.1","PM10","15.04667","48.87861","570.0","m","rural-regional","background","22/11/2001 00:00:00","","SAM.03.0502.4887.5.1","4.0","m","100.0","m","4.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.4887.5.1.11595","01/01/2017 00:00:00","01/01/2018 00:00:00","automatic","TEOM-FDMS","","TEOM1400AB-FDMS","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.4887.5.1","PM10","15.04667","48.87861","570.0","m","rural-regional","background","22/11/2001 00:00:00","","SAM.03.0502.4887.5.1","4.0","m","100.0","m","4.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.4887.5.1.11969","01/01/2015 00:00:00","01/01/2016 00:00:00","automatic","TEOM-FDMS","","TEOM1400AB-FDMS","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.4887.5.1","PM10","15.04667","48.87861","570.0","m","rural-regional","background","22/11/2001 00:00:00","","SAM.03.0502.4887.5.1","4.0","m","100.0","m","4.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.4887.5.1.11996","01/01/2013 00:00:00","01/01/2015 00:00:00","automatic","TEOM-FDMS","","TEOM1400AB-FDMS","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.4887.5.1","PM10","15.04667","48.87861","570.0","m","rural-regional","background","22/11/2001 00:00:00","","SAM.03.0502.4887.5.1","4.0","m","100.0","m","4.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.4887.5.1.12157","01/01/2018 00:00:00","01/01/2019 00:00:00","automatic","TEOM-FDMS","","TEOM1400AB-FDMS","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.4887.5.1","PM10","15.04667","48.87861","570.0","m","rural-regional","background","22/11/2001 00:00:00","","SAM.03.0502.4887.5.1","4.0","m","100.0","m","4.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.4887.5.1.14636","01/01/2019 00:00:00","01/01/2020 00:00:00","automatic","TEOM-FDMS","","TEOM1400AB-FDMS","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.4887.5.1","PM10","15.04667","48.87861","570.0","m","rural-regional","background","22/11/2001 00:00:00","","SAM.03.0502.4887.5.1","4.0","m","100.0","m","4.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.4887.5.1.14786","01/01/2020 00:00:00","02/02/2022 00:00:00","automatic","TEOM-FDMS","","TEOM1400AB-FDMS","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.4887.5.1","PM10","15.04667","48.87861","570.0","m","rural-regional","background","22/11/2001 00:00:00","","SAM.03.0502.4887.5.1","4.0","m","100.0","m","4.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.4887.5.1.15715","02/02/2022 00:00:00","01/01/2023 00:00:00","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.4887.5.1","PM10","15.04667","48.87861","570.0","m","rural-regional","background","22/11/2001 00:00:00","","SAM.03.0502.4887.5.1","4.0","m","100.0","m","4.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.4887.5.1.15758","01/01/2021 00:00:00","02/02/2022 00:00:00","automatic","TEOM-FDMS","","TEOM1400AB-FDMS","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.4887.5.1","PM10","15.04667","48.87861","570.0","m","rural-regional","background","22/11/2001 00:00:00","","SAM.03.0502.4887.5.1","4.0","m","100.0","m","4.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.4887.5.1.16209","01/01/2023 00:00:00","","automatic","OPC-CMC","","GRIMM-EDM180","","","","","","yes","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
"Austria","AT.0008.20.AQ","2024","NET.03","Amt der Niederösterreichischen Landesregierung","UTC+01","AT30502","030502","Heidenreichstein Thaures","SPO.03.0502.4887.5.1","PM10","15.04667","48.87861","570.0","m","rural-regional","background","22/11/2001 00:00:00","","SAM.03.0502.4887.5.1","4.0","m","100.0","m","4.0","m","","m","Long-range transboundary transport","","","0","","","","t.year-1","3860 Heidenreichstein","open","hilly","","","","","10.0","50","1000","SPP.03.0502.4887.5.1.3711","22/11/2001 00:00:00","31/12/2002 00:00:00","automatic","TEOM","","TEOM1400A","","","","","","no","http://www.umweltbundesamt.at/fileadmin/site/umweltthemen/luft/PM_Aequivalenz_Dokumentation.pdf","1.0","ug.m-3","Documentation SPP","http://www.umweltbundesamt.at","1","hour","1","hour","http://cdr.eionet.europa.eu/at/eu/aqd/d/envz2geia/AQD_Dataset_D_2024_AT.xml","18/12/2024 13:00:08"
